dir;test;clauses;aaltafuc_unsat_core_cardinality;aaltafuc_timing;aaltafuc_terminated_OK;trppp_unsat_core_cardinality;trppp_timing;trppp_terminated_OK;ltlfuc_sat_unsat_core_cardinality;ltlfuc_sat_timing;ltlfuc_sat_terminated_OK;ltlfuc_bdd_unsat_core_cardinality;ltlfuc_bdd_timing;ltlfuc_bdd_terminated_OK;v_best_unsat_core_cardinality;v_best_timing;v_best_terminated_OK
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N26;123;7;0.019743;True;6;2.34;True;-1;52.92;False;-1;10000;False;6;0.019743;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_cl;spec_cl_20;461;21;1.376427;True;-1;10000;False;-1;10000;False;-1;10000;False;21;1.376427;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula3;5;2;0.000941;True;2;0.003;True;2;0.0;True;2;0.0;True;2;0.0;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N33;127;10;0.020272;True;3;2.529;True;-1;41.33;False;-1;10000;False;3;0.020272;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N12;135;7;0.0321;True;5;3.004;True;-1;64.29;False;-1;10000;False;5;0.0321;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b;lift_b_12;25;7;0.021919;True;-1;10000;False;-1;10000;False;-1;10000;False;7;0.021919;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N6;92;7;0.013316;True;3;0.98;True;-1;32.6;False;-1;10000;False;3;0.013316;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N36;109;8;0.022541;True;4;34.093;True;-1;39.82;False;-1;10000;False;4;0.022541;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N4;63;6;0.016764;True;7;49.158;True;-1;23.27;False;-1;10000;False;6;0.016764;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N39;28;10;0.014191;True;9;317.747;True;-1;10000;False;7;2.16;True;7;0.014191;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_3;93;21;0.032184;True;-1;10000;False;-1;10000;False;-1;10000;False;21;0.032184;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_cl;spec_cl_6;130;10;0.053738;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.053738;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N13;121;9;0.023578;True;4;4.048;True;-1;41.35;False;-1;10000;False;4;0.023578;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N38;77;11;0.010689;True;6;2.143;True;-1;30.14;False;-1;10000;False;6;0.010689;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N47;125;19;0.057524;True;6;59.568;True;-1;56.96;False;-1;10000;False;6;0.057524;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N13;131;10;0.019698;True;4;2.879;True;-1;45.15;False;-1;10000;False;4;0.019698;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N30;139;6;0.024816;True;4;4.974;True;-1;51.21;False;-1;10000;False;4;0.024816;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N36;137;7;0.020809;True;5;68.177;True;-1;37.78;False;-1;10000;False;5;0.020809;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N7;133;22;0.125384;True;-1;10000;False;-1;49.69;False;-1;10000;False;22;0.125384;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N33;136;5;0.028813;True;3;3.152;True;-1;62.77;False;-1;10000;False;3;0.028813;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f_l;lift_f_l_4;19;15;0.031546;True;-1;10000;False;-1;10000;False;-1;10000;False;15;0.031546;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N27;45;2;0.009768;True;4;0.554;True;-1;21.3;False;3;34.61;True;2;0.009768;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N2;144;5;0.041777;True;-1;10000;False;-1;95.48;False;-1;10000;False;5;0.041777;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N20;130;5;0.0285;True;3;2.646;True;-1;66.78;False;-1;10000;False;3;0.0285;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N38;123;6;0.02028;True;4;3.611;True;-1;42.52;False;-1;10000;False;4;0.02028;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N46;124;7;0.020797;True;5;2.67;True;-1;50.86;False;-1;10000;False;5;0.020797;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N39;131;6;0.018135;True;3;2.168;True;-1;36.44;False;-1;10000;False;3;0.018135;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_16;45;30;21.416606;True;-1;10000;False;-1;10000;False;-1;10000;False;30;21.416606;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/forobots;forobotsr1f0_FGn_g;6;2;0.005252;True;-1;10000;False;-1;6.66;False;3;0.42;True;2;0.005252;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N16;49;6;0.015603;True;2;38.771;True;-1;19.49;False;-1;10000;False;2;0.015603;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N40;61;4;0.010596;True;2;0.378;True;-1;23.22;False;-1;10000;False;2;0.010596;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N20;78;8;0.01554;True;3;0.63;True;-1;30.3;False;-1;10000;False;3;0.01554;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N9;106;10;0.016783;True;4;1.917;True;-1;44.92;False;-1;10000;False;4;0.016783;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N5;138;22;0.42933;True;-1;10000;False;-1;65.5;False;-1;10000;False;22;0.42933;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N23;127;8;0.036346;True;-1;10000;False;-1;64.6;False;-1;10000;False;8;0.036346;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N3;132;7;0.023792;True;6;14.929;True;-1;59.77;False;-1;10000;False;6;0.023792;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula5;7;2;0.000977;True;2;0.004;True;2;0.01;True;2;0.0;True;2;0.0;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf;spec4.negated;1;1;0.0217;True;-1;10000;False;-1;10000;False;-1;10000;False;1;0.0217;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N27;28;2;0.004136;True;2;0.073;True;-1;10000;False;2;4.05;True;2;0.004136;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_30_29;61;2;0.529229;True;-1;10000;False;-1;10000;False;-1;10000;False;2;0.529229;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/acacia/demo-v3/demo-v3_cl;demo-v3_cl_11;45;2;0.0132;True;2;1.494;True;-1;10000;False;-1;10000;False;2;0.0132;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N47;131;8;0.020977;True;4;2.565;True;-1;52.93;False;-1;10000;False;4;0.020977;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N22;120;7;0.021314;True;4;2.938;True;-1;39.22;False;-1;10000;False;4;0.021314;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N47;128;3;0.037974;True;4;2.521;True;-1;45.85;False;-1;10000;False;3;0.037974;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N6;124;5;0.035384;True;2;8.214;True;-1;74.85;False;-1;10000;False;2;0.035384;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N16;126;2;0.024698;True;2;156.561;True;-1;58.44;False;-1;10000;False;2;0.024698;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N30;133;2;0.053782;True;2;26.988;True;-1;64.84;False;-1;10000;False;2;0.053782;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n4/P0.3/L90;P0.333333333333333N4L90_10;1;2;0.000697;True;2;5000;False;-1;10000;False;-1;10000;False;2;0.000697;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N40;124;7;0.020657;True;6;2.621;True;-1;41.5;False;-1;10000;False;6;0.020657;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_18;369;34;3.632856;True;-1;10000;False;-1;10000;False;-1;10000;False;34;3.632856;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N17;98;5;0.019591;True;4;1.662;True;-1;31.95;False;-1;10000;False;4;0.019591;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N32;118;24;0.266749;True;2;49.645;True;-1;64.75;False;-1;10000;False;2;0.266749;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N37;132;2;0.030996;True;2;7.107;True;-1;73.93;False;-1;10000;False;2;0.030996;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift;lift_7;18;4;0.01056;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.01056;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N31;132;4;0.043364;True;-1;10000;False;-1;72.1;False;-1;10000;False;4;0.043364;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear5;6;6;139.150447;True;4;3.103;True;-1;4.01;False;4;0.12;True;4;0.12;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_5_4;11;2;0.004707;True;-1;10000;False;-1;10000;False;-1;10000;False;2;0.004707;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_8_7;17;2;0.006714;True;-1;10000;False;-1;10000;False;-1;10000;False;2;0.006714;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N48;90;5;0.017493;True;-1;10000;False;-1;40.31;False;-1;10000;False;5;0.017493;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N18;102;9;0.015329;True;6;4.113;True;-1;32.84;False;-1;10000;False;6;0.015329;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N45;136;7;0.022799;True;4;3.89;True;-1;54.98;False;-1;10000;False;4;0.022799;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_7;169;37;0.288903;True;-1;10000;False;-1;10000;False;-1;10000;False;37;0.288903;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N16;130;7;0.020617;True;3;9.333;True;-1;40.52;False;-1;10000;False;3;0.020617;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N32;121;5;0.015612;True;3;2.665;True;-1;36.22;False;-1;10000;False;3;0.015612;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N12;131;10;0.04712;True;6;4.425;True;-1;47.88;False;-1;10000;False;6;0.04712;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N19;131;10;0.05468;True;8;3.213;True;-1;57.91;False;-1;10000;False;8;0.05468;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n4/P0.5/L20;P0.5N4L20_8;3;2;0.000461;True;2;0.002;True;2;0.0;True;2;0.0;True;2;0.0;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N27;129;6;0.025342;True;4;3.651;True;-1;52.01;False;-1;10000;False;4;0.025342;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N22;134;10;0.020485;True;4;3.445;True;-1;45.63;False;-1;10000;False;4;0.020485;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N22;98;13;0.023218;True;4;3.083;True;-1;35.44;False;-1;10000;False;4;0.023218;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift;lift_6;17;4;0.009758;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.009758;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N41;45;16;0.035222;True;-1;10000;False;-1;22.91;False;-1;10000;False;16;0.035222;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N30;72;10;0.033589;True;5;0.654;True;-1;23.62;False;-1;10000;False;5;0.033589;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N9;25;2;0.00319;True;2;0.15;True;-1;10.9;False;2;0.88;True;2;0.00319;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N14;36;4;0.00871;True;5;2.235;True;-1;10000;False;2;16.48;True;2;0.00871;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N46;131;8;0.021516;True;4;3.334;True;-1;46.51;False;-1;10000;False;4;0.021516;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f;lift_f_12;23;20;0.531246;True;-1;10000;False;-1;10000;False;-1;10000;False;20;0.531246;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N39;63;10;0.014453;True;8;19.265;True;-1;25.12;False;-1;10000;False;8;0.014453;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N11;134;2;0.03315;True;6;3.424;True;-1;60.74;False;-1;10000;False;2;0.03315;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N11;40;10;0.014654;True;4;24.671;True;-1;21.65;False;4;25.18;True;4;0.014654;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_15;43;13;0.042663;True;-1;10000;False;-1;10000;False;-1;10000;False;13;0.042663;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/forobots;forobotsr1f0_G_h1;6;5;0.006523;True;-1;10000;False;-1;10000;False;-1;10000;False;5;0.006523;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula2;4;2;0.000833;True;2;0.003;True;2;0.0;True;2;0.0;True;2;0.0;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf;spec3.negated;1;1;0.012272;True;-1;10000;False;-1;10000;False;-1;10000;False;1;0.012272;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N22;59;2;0.012154;True;2;1.896;True;-1;26.3;False;-1;10000;False;2;0.012154;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N47;43;11;0.032456;True;9;4.339;True;-1;21.68;False;4;63.62;True;4;0.032456;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N29;75;5;0.013891;True;4;0.627;True;-1;27.92;False;-1;10000;False;4;0.013891;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N36;53;5;0.011316;True;-1;10000;False;-1;24.39;False;-1;10000;False;5;0.011316;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_cl;spec_cl_11;226;23;0.333103;True;-1;10000;False;-1;10000;False;-1;10000;False;23;0.333103;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N45;116;6;0.022375;True;5;5.11;True;-1;39.83;False;-1;10000;False;5;0.022375;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter2;6;6;0.013172;True;4;0.267;True;6;0.23;True;3;0.01;True;3;0.01;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N43;119;5;0.019032;True;3;2.311;True;-1;51.72;False;-1;10000;False;3;0.019032;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N31;132;4;0.027333;True;3;2.412;True;-1;67.2;False;-1;10000;False;3;0.027333;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_c;spec_c_10;195;10;0.096111;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.096111;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N33;132;2;0.032926;True;2;48.292;True;-1;67.09;False;-1;10000;False;2;0.032926;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N35;114;9;0.016517;True;3;1.794;True;-1;35.46;False;-1;10000;False;3;0.016517;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter4;8;8;2.123066;True;4;1.344;True;-1;3.49;False;4;0.07;True;4;0.07;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f;lift_f_8;19;16;0.185429;True;-1;10000;False;-1;10000;False;-1;10000;False;16;0.185429;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N31;135;15;0.229775;True;7;57.37;True;-1;71.3;False;-1;10000;False;7;0.229775;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f_l;lift_f_l_5;21;17;0.103618;True;-1;10000;False;-1;10000;False;-1;10000;False;17;0.103618;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift;lift_18;29;4;0.030392;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.030392;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N8;23;2;0.003516;True;2;0.097;True;-1;10.29;False;2;1.64;True;2;0.003516;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_f_l;lift_f_l_9;29;21;0.419355;True;-1;10000;False;-1;10000;False;-1;10000;False;21;0.419355;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n2/P0.5/L100;P0.5N2L100_4;1;2;0.00079;True;4;5000;False;1;0.01;True;1;0.29;True;1;0.00079;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_11;242;24;0.173805;True;-1;10000;False;-1;10000;False;-1;10000;False;24;0.173805;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N23;140;9;0.177717;True;-1;10000;False;-1;76.37;False;-1;10000;False;9;0.177717;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N30;53;2;0.01122;True;2;2.325;True;-1;22.28;False;-1;10000;False;2;0.01122;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N41;89;14;0.034707;True;4;2.929;True;-1;31.14;False;-1;10000;False;4;0.034707;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N36;138;9;0.279633;True;-1;10000;False;-1;78.55;False;-1;10000;False;9;0.279633;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N24;127;2;0.028545;True;2;2.485;True;-1;66.53;False;-1;10000;False;2;0.028545;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N14;68;6;0.020295;True;5;1.391;True;-1;24.99;False;-1;10000;False;5;0.020295;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N33;138;15;0.081151;True;-1;10000;False;-1;70.89;False;-1;10000;False;15;0.081151;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N21;87;5;0.013658;True;4;0.91;True;-1;32.11;False;-1;10000;False;4;0.013658;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N36;128;8;0.022151;True;6;48.838;True;-1;48.47;False;-1;10000;False;6;0.022151;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N15;81;7;0.01322;True;5;1.955;True;-1;32.3;False;-1;10000;False;5;0.01322;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift;lift_2;13;4;0.00268;True;2;24.683;True;-1;10000;False;-1;10000;False;2;0.00268;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N41;64;10;0.014851;True;-1;10000;False;-1;28.29;False;-1;10000;False;10;0.014851;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N30;127;25;0.405604;True;-1;10000;False;-1;58.75;False;-1;10000;False;25;0.405604;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N9;129;5;0.061667;True;-1;10000;False;-1;69.31;False;-1;10000;False;5;0.061667;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n3/P0.7/L100;P0.7N3L100_5.negated;1;2;0.000781;True;2;5000;False;-1;62.17;False;1;1.22;True;1;0.000781;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N44;123;7;0.042265;True;5;2.269;True;-1;57.87;False;-1;10000;False;5;0.042265;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N42;53;2;0.009005;True;2;0.228;True;-1;22.45;False;-1;10000;False;2;0.009005;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N23;78;10;0.011215;True;5;0.655;True;-1;26.32;False;-1;10000;False;5;0.011215;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N40;79;2;0.013907;True;2;32.511;True;-1;30.23;False;-1;10000;False;2;0.013907;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf;spec9.negated;1;1;0.04088;True;-1;10000;False;-1;10000;False;-1;10000;False;1;0.04088;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/forobots;forobotsr1f0_G_ra;6;2;0.006632;True;-1;10000;False;-1;10000;False;-1;10000;False;2;0.006632;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N45;31;3;0.008873;True;2;16.692;True;-1;16.39;False;2;6.8;True;2;0.008873;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N13;130;9;0.022597;True;5;3.33;True;-1;53.83;False;-1;10000;False;5;0.022597;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula30;32;2;0.003283;True;2;0.036;True;2;0.01;True;2;0.16;True;2;0.003283;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N38;127;4;0.033714;True;3;2.332;True;-1;10000;False;-1;10000;False;3;0.033714;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N39;140;3;0.04212;True;-1;10000;False;-1;10000;False;-1;10000;False;3;0.04212;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N50;132;2;0.042414;True;-1;10000;False;-1;70.68;False;-1;10000;False;2;0.042414;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_cl;spec_cl_12;248;10;0.155074;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.155074;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N23;128;10;0.987115;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.987115;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N18;132;7;0.254133;True;-1;10000;False;-1;73.13;False;-1;10000;False;7;0.254133;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N42;99;4;0.018435;True;3;1.323;True;-1;33.04;False;-1;10000;False;3;0.018435;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N6;77;20;0.033997;True;-1;10000;False;-1;22.04;False;-1;10000;False;20;0.033997;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N7;127;5;0.027587;True;3;2.359;True;-1;64.7;False;-1;10000;False;3;0.027587;True
